idx,l,r,length
43730,955543,955586,44
43731,748696,748787,92
43732,464632,464651,20
43733,727284,727341,58
43734,414459,414507,49
43735,289518,289602,85
43736,777328,777436,109
43737,710584,710647,64
43738,384082,384179,98
43739,169423,169517,95
43740,899438,899479,42
43741,686173,686241,69
43742,307766,307826,61
43743,47013,47092,80
43744,612505,612612,108
43745,736099,736226,128
43746,368559,368686,128
43747,873515,873525,11
43748,691078,691135,58
43749,202054,202069,16
43750,511647,511660,14
43751,199465,199470,6
43752,720673,720725,53
43753,546536,546573,38
43754,447837,447882,46
43755,577038,577119,82
43756,52397,52463,67
43757,164634,164640,7
43758,456903,456931,29
43759,629773,629896,124
43760,417491,417564,74
43761,565433,565527,95
43762,902801,902830,30
43763,74583,74603,21
43764,782011,782111,101
43765,628142,628225,84
43766,335579,335664,86
43767,950226,950341,116
43768,231746,231835,90
43769,8015,8046,32
43770,111647,111736,90
43771,381469,381577,109
43772,224580,224691,112
43773,897299,897409,111
43774,591012,591089,78
43775,344848,344968,121
43776,527364,527374,11
43777,327363,327404,42
43778,804825,804886,62
43779,181087,181123,37
43780,944302,944343,42
43781,371830,371954,125
43782,596636,596685,50
43783,249681,249769,89
43784,676292,676383,92
43785,254787,254868,82
43786,380724,380726,3
43787,407083,407143,61
43788,15757,15778,22
43789,251897,251942,46
43790,801708,801727,20
43791,490543,490665,123
43792,69298,69365,68
43793,256820,256869,50
43794,767380,767502,123
43795,562805,562913,109
43796,856764,856784,21
43797,937456,937463,8
43798,734283,734378,96
43799,431983,432026,44
43800,616038,616149,112
43801,486314,486319,6
43802,960640,960663,24
43803,49826,49845,20
43804,632055,632154,100
43805,926355,926462,108
43806,332065,332071,7
43807,574375,574470,96
43808,66709,66736,28
43809,340115,340223,109
43810,241080,241087,8
43811,502405,502514,110
43812,763145,763200,56
43813,65617,65697,81
43814,836984,837052,69
43815,215821,215827,7
43816,701034,701117,84
43817,767394,767441,48
43818,299025,299042,18
43819,124526,124642,117
43820,836746,836831,86
43821,305342,305417,76
43822,989556,989583,28
43823,344343,344351,9
43824,676817,676915,99
43825,556803,556912,110
43826,377568,377586,19
43827,658515,658553,39
43828,747979,748099,121
43829,332288,332336,49
43830,155113,155199,87
43831,180285,180359,75
43832,167133,167133,1
43833,84044,84103,60
43834,193630,193709,80
43835,621296,621348,53
43836,344589,344653,65
43837,441411,441507,97
43838,196935,196943,9
43839,731045,731088,44
43840,119885,119911,27
43841,592828,592905,78
43842,843585,843589,5
43843,840828,840831,4
43844,580450,580478,29
43845,427326,427377,52
43846,995706,995829,124
43847,699444,699549,106
43848,20640,20687,48
43849,165896,166003,108
43850,417553,417646,94
43851,263109,263193,85
43852,648891,648973,83
43853,639160,639204,45
43854,654145,654180,36
43855,407855,407962,108
43856,534044,534096,53
43857,933872,933986,115
43858,492671,492783,113
43859,499815,499868,54
43860,822243,822302,60
43861,104793,104871,79
43862,964797,964883,87
43863,107338,107444,107
43864,128061,128182,122
43865,997109,997155,47
43866,207021,207121,101
43867,284320,284362,43
43868,147431,147543,113
43869,895542,895572,31
43870,995395,995436,42
43871,642839,642880,42
43872,708601,708706,106
43873,359059,359093,35
43874,676077,676124,48
43875,405426,405515,90
43876,899002,899022,21
43877,685317,685365,49
43878,218628,218651,24
43879,724198,724317,120
43880,613579,613593,15
43881,952811,952888,78
43882,458095,458163,69
43883,703344,703459,116
43884,819346,819443,98
43885,372447,372538,92
43886,743356,743370,15
43887,798186,798279,94
43888,903431,903493,63
43889,608488,608564,77
43890,87154,87209,56
43891,869983,870035,53
43892,373253,373274,22
43893,663702,663727,26
43894,642941,642985,45
43895,777369,777443,75
43896,595929,596040,112
43897,433282,433333,52
43898,303068,303089,22
43899,334427,334432,6
43900,294405,294505,101
43901,897643,897712,70
43902,340454,340525,72
43903,127855,127900,46
43904,441963,442056,94
43905,324861,324920,60
43906,456746,456756,11
43907,528127,528251,125
43908,189748,189827,80
43909,241368,241409,42
43910,483935,484057,123
43911,910704,910798,95
43912,792758,792876,119
43913,66891,66936,46
43914,635006,635006,1
43915,497766,497842,77
43916,739253,739373,121
43917,516011,516025,15
43918,90870,90982,113
43919,266293,266344,52
43920,554989,555079,91
43921,371067,371130,64
43922,454421,454423,3
43923,275804,275834,31
43924,667283,667370,88
43925,445069,445112,44
43926,742329,742444,116
43927,311515,311520,6
43928,281813,281827,15
43929,31134,31260,127
43930,34084,34143,60
43931,724030,724051,22
43932,863923,863984,62
43933,53727,53750,24
43934,778194,778214,21
43935,648935,649040,106
43936,90215,90309,95
43937,359426,359543,118
43938,431756,431796,41
43939,410649,410701,53
43940,8670,8688,19
43941,737005,737046,42
43942,200628,200728,101
43943,762405,762422,18
43944,785949,786064,116
43945,651187,651273,87
43946,223757,223813,57
43947,160550,160563,14
43948,130196,130284,89
43949,834873,834936,64
43950,274038,274046,9
43951,39963,40021,59
43952,620404,620410,7
43953,25662,25693,32
43954,499238,499317,80
43955,44798,44823,26
43956,177054,177058,5
43957,14128,14205,78
43958,214199,214234,36
43959,916600,916703,104
43960,922839,922956,118
43961,82787,82802,16
43962,524497,524513,17
43963,144682,144794,113
43964,211356,211471,116
43965,454573,454695,123
43966,770691,770741,51
43967,341687,341713,27
43968,151398,151477,80
43969,237176,237226,51
43970,739726,739824,99
43971,586290,586344,55
43972,566869,566934,66
43973,591772,591773,2
43974,249643,249660,18
43975,855414,855500,87
43976,899925,899938,14
43977,926022,926101,80
43978,703230,703267,38
43979,986520,986601,82
43980,781955,781990,36
43981,516546,516621,76
43982,260501,260585,85
43983,149520,149552,33
43984,893429,893458,30
43985,709394,709417,24
43986,360087,360117,31
43987,935345,935471,127
43988,623945,624027,83
43989,233071,233177,107
43990,221515,221566,52
43991,744110,744135,26
43992,728311,728342,32
43993,785858,785865,8
43994,574470,574478,9
43995,253725,253788,64
43996,348470,348578,109
43997,193041,193077,37
43998,937539,937603,65
43999,32957,33000,44
44000,169104,169147,44
44001,352504,352508,5
44002,458347,458462,116
44003,617790,617858,69
44004,429609,429723,115
44005,249657,249688,32
44006,233471,233587,117
44007,250299,250305,7
44008,314060,314129,70
44009,724463,724522,60
44010,488588,488665,78
44011,929327,929348,22
44012,951749,951807,59
44013,664729,664790,62
44014,335886,335965,80
44015,266005,266017,13
44016,113596,113636,41
44017,24463,24525,63
44018,277646,277718,73
44019,107473,107531,59
44020,40211,40268,58
44021,440398,440465,68
44022,360759,360796,38
44023,600247,600247,1
44024,46618,46716,99
44025,893797,893860,64
44026,1878,1915,38
44027,186865,186900,36
44028,23431,23548,118
44029,559996,560060,65
44030,838849,838962,114
44031,966262,966266,5
44032,859625,859663,39
44033,413337,413447,111
44034,619322,619371,50
44035,806846,806855,10
44036,116081,116203,123
44037,113808,113904,97
44038,516226,516289,64
44039,352620,352648,29
44040,837759,837788,30
44041,709529,709531,3
44042,473267,473274,8
44043,354096,354106,11
44044,215816,215896,81
44045,654266,654388,123
44046,745520,745586,67
44047,234985,235059,75
44048,355481,355530,50
44049,114690,114694,5
44050,841318,841436,119
44051,435945,436072,128
44052,69234,69248,15
44053,545658,545673,16
44054,741353,741363,11
44055,897800,897878,79
44056,964236,964360,125
44057,749391,749489,99
44058,505789,505898,110
44059,998533,998623,91
44060,159308,159326,19
44061,553764,553779,16
44062,437020,437023,4
44063,70072,70179,108
44064,645858,645972,115
44065,312725,312763,39
44066,164248,164290,43
44067,498306,498404,99
44068,691553,691672,120
44069,760459,760514,56
44070,698602,698702,101
44071,39266,39352,87
44072,406480,406489,10
44073,227440,227528,89
44074,938339,938378,40
44075,640841,640850,10
44076,444729,444837,109
44077,196941,197005,65
44078,333645,333735,91
44079,288576,288659,84
44080,133856,133865,10
44081,357423,357449,27
44082,139568,139683,116
44083,861989,862023,35
44084,516566,516648,83
44085,186502,186549,48
44086,656093,656192,100
44087,838908,838951,44
44088,24322,24430,109
44089,971991,972049,59
44090,83726,83826,101
44091,862772,862806,35
44092,518390,518432,43
44093,992127,992212,86
44094,84602,84700,99
44095,245765,245876,112
44096,82725,82798,74
44097,76763,76853,91
44098,430719,430739,21
44099,853243,853268,26
44100,123729,123785,57
44101,835526,835586,61
44102,678150,678173,24
44103,680249,680369,121
44104,136766,136890,125
44105,125590,125681,92
44106,206278,206318,41
44107,102219,102307,89
44108,839849,839905,57
44109,158129,158231,103
44110,79635,79733,99
44111,659745,659825,81
44112,999059,999143,85
44113,617324,617400,77
44114,931683,931771,89
44115,213694,213723,30
44116,401670,401774,105
44117,555028,555105,78
44118,346973,347053,81
44119,935269,935349,81
44120,740530,740534,5
44121,154675,154749,75
44122,435734,435784,51
44123,215904,216000,97
44124,659029,659149,121
44125,303050,303074,25
44126,565169,565289,121
44127,91071,91156,86
44128,140126,140141,16
44129,29901,29950,50
44130,413104,413146,43
44131,993558,993676,119
44132,82893,82896,4
44133,767994,768081,88
44134,720287,720332,46
44135,928447,928483,37
44136,24978,25052,75
44137,34243,34337,95
44138,179963,179987,25
44139,34862,34940,79
44140,1021,1033,13
44141,9789,9893,105
44142,473069,473116,48
44143,134898,135023,126
44144,341057,341174,118
44145,65618,65654,37
44146,643866,643930,65
44147,34956,34977,22
44148,19418,19531,114
44149,330398,330479,82
44150,377360,377391,32
44151,61398,61509,112
44152,797938,798035,98
44153,636011,636125,115
44154,661468,661483,16
44155,325220,325282,63
44156,70938,71031,94
44157,20546,20645,100
44158,851143,851213,71
44159,550116,550194,79
44160,401762,401871,110
44161,728341,728357,17
44162,32194,32297,104
44163,209307,209422,116
44164,687969,688027,59
44165,977652,977691,40
44166,208654,208680,27
44167,993518,993610,93
44168,915784,915839,56
44169,390544,390563,20
44170,197673,197685,13
44171,189198,189243,46
44172,714295,714338,44
44173,40904,41030,127
44174,912364,912377,14
44175,49836,49859,24
44176,437158,437241,84
44177,101621,101682,62
44178,952840,952899,60
44179,917258,917309,52
44180,978744,978855,112
44181,481049,481150,102
44182,285376,285424,49
44183,638951,639060,110
44184,53299,53320,22
44185,81055,81058,4
44186,668654,668756,103
44187,797217,797308,92
44188,739490,739518,29
44189,386574,386688,115
44190,576689,576774,86
44191,977106,977166,61
44192,398284,398351,68
44193,544597,544614,18
44194,402879,402883,5
44195,53634,53672,39
44196,440909,440957,49
44197,160972,160976,5
44198,739801,739858,58
44199,892924,892946,23
44200,759224,759259,36
44201,178061,178065,5
44202,907718,907827,110
44203,259743,259775,33
44204,860726,860772,47
44205,210410,210477,68
44206,21033,21040,8
44207,317494,317570,77
44208,357552,357564,13
44209,313798,313811,14
44210,324395,324429,35
44211,869835,869960,126
44212,219551,219612,62
44213,489124,489200,77
44214,104149,104191,43
44215,850141,850166,26
44216,632290,632316,27
44217,1226,1255,30
44218,518018,518124,107
44219,894318,894387,70
44220,840134,840235,102
44221,655381,655412,32
44222,125205,125326,122
44223,631717,631799,83
44224,350465,350554,90
44225,697074,697109,36
44226,181059,181064,6
44227,189744,189851,108
44228,233298,233362,65
44229,192243,192292,50
44230,597297,597336,40
44231,79018,79094,77
44232,478918,478954,37
44233,631678,631709,32
44234,770339,770399,61
44235,26926,26957,32
44236,892204,892238,35
44237,352187,352194,8
44238,801791,801829,39
44239,671155,671197,43
44240,406745,406802,58
44241,578171,578223,53
44242,601284,601401,118
44243,745426,745511,86
44244,127145,127237,93
44245,604041,604131,91
44246,387280,387330,51
44247,747006,747021,16
44248,105108,105210,103
44249,323576,323632,57
44250,834363,834369,7
44251,310926,310959,34
44252,832390,832444,55
44253,7171,7194,24
44254,19725,19804,80
44255,142828,142830,3
44256,236604,236688,85
44257,696445,696549,105
44258,884218,884340,123
44259,920275,920297,23
44260,706313,706349,37
44261,561489,561549,61
44262,705733,705784,52
44263,71940,71943,4
44264,166289,166302,14
44265,185245,185292,48
44266,711904,712023,120
44267,115586,115622,37
44268,903664,903670,7
44269,140216,140317,102
44270,555243,555282,40
44271,664058,664065,8
44272,398587,398662,76
44273,642150,642276,127
44274,321158,321160,3
44275,879266,879372,107
44276,432086,432189,104
44277,432523,432541,19
44278,928678,928741,64
44279,993722,993771,50
44280,212479,212507,29
44281,777521,777543,23
44282,764955,765059,105
44283,59341,59359,19
44284,191019,191092,74
44285,506759,506798,40
44286,688041,688112,72
44287,565375,565485,111
44288,203662,203753,92
44289,812952,813024,73
44290,949773,949877,105
44291,160672,160770,99
44292,578911,578976,66
44293,942095,942117,23
44294,875638,875652,15
44295,371129,371161,33
44296,800259,800370,112
44297,32474,32566,93
44298,794642,794735,94
44299,806588,806708,121
44300,124284,124359,76
44301,355479,355532,54
44302,47696,47755,60
44303,439078,439174,97
44304,245996,246070,75
44305,688539,688547,9
44306,917941,918039,99
44307,959486,959486,1
44308,324726,324754,29
44309,497681,497755,75
44310,665091,665160,70
44311,725467,725492,26
44312,527153,527168,16
44313,887288,887359,72
44314,202017,202129,113
44315,471167,471224,58
44316,907729,907754,26
44317,190196,190206,11
44318,34326,34442,117
44319,950354,950471,118
44320,372146,372192,47
44321,888712,888777,66
44322,601081,601141,61
44323,26764,26800,37
44324,453914,454006,93
44325,978450,978457,8
44326,195320,195446,127
44327,623143,623180,38
44328,508297,508369,73
44329,898939,898984,46
44330,87053,87147,95
44331,282871,282930,60
44332,394217,394310,94
44333,264371,264395,25
44334,668084,668090,7
44335,702710,702787,78
44336,159489,159499,11
44337,123799,123884,86
44338,638642,638756,115
44339,120241,120259,19
44340,965581,965612,32
44341,116769,116807,39
44342,398518,398546,29
44343,742127,742160,34
44344,166136,166211,76
44345,619503,619563,61
44346,104631,104746,116
44347,483327,483414,88
44348,825044,825044,1
44349,543814,543855,42
44350,28632,28646,15
44351,540009,540128,120
44352,744439,744456,18
44353,861220,861257,38
44354,897720,897801,82
44355,507891,507988,98
44356,105674,105743,70
44357,225285,225316,32
44358,561993,562107,115
44359,41570,41589,20
44360,755961,756059,99
44361,995249,995328,80
44362,931862,931988,127
44363,436195,436256,62
44364,175443,175506,64
44365,217278,217387,110
44366,880145,880244,100
44367,190085,190192,108
44368,534478,534591,114
44369,745604,745701,98
44370,276374,276395,22
44371,768436,768503,68
44372,67209,67326,118
44373,667836,667947,112
44374,770071,770149,79
44375,715444,715519,76
44376,66389,66397,9
44377,93263,93275,13
44378,305417,305510,94
44379,125660,125781,122
44380,588421,588421,1
44381,145489,145489,1
44382,420938,420966,29
44383,568428,568501,74
44384,760621,760638,18
44385,762091,762117,27
44386,163606,163659,54
44387,262872,262877,6
44388,916889,916948,60
44389,3375,3437,63
44390,631552,631567,16
44391,741413,741513,101
44392,962942,962997,56
44393,601542,601607,66
44394,877712,877785,74
44395,228848,228960,113
44396,429018,429123,106
44397,480546,480660,115
44398,241287,241290,4
44399,465456,465568,113
44400,181321,181376,56
44401,553905,554024,120
44402,631113,631223,111
44403,636831,636840,10
44404,683448,683568,121
44405,604166,604198,33
44406,507209,507305,97
44407,167878,167935,58
44408,787269,787351,83
44409,690664,690666,3
44410,523738,523764,27
44411,819987,820037,51
44412,769636,769651,16
44413,404391,404510,120
44414,343459,343514,56
44415,579674,579716,43
44416,529115,529120,6
44417,81127,81162,36
44418,950936,950991,56
44419,851287,851376,90
44420,330275,330289,15
44421,476432,476537,106
44422,155893,155923,31
44423,396773,396879,107
44424,548514,548573,60
44425,97158,97227,70
