idx,l,r,length
61125,11503,39659,28157
61126,269254,296468,27215
61127,522474,532404,9931
61128,313197,324323,11127
61129,5026,34787,29762
61130,491375,514016,22642
61131,26067,38922,12856
61132,215577,235447,19871
61133,529434,557866,28433
61134,299486,302943,3458
61135,196312,212592,16281
61136,320110,346753,26644
61137,572700,602631,29932
61138,47631,75918,28288
61139,65190,78255,13066
61140,166430,178445,12016
61141,869236,889726,20491
61142,853773,880615,26843
61143,334863,340892,6030
61144,688500,701943,13444
61145,187649,214302,26654
61146,269310,292950,23641
61147,444658,455499,10842
61148,368767,377741,8975
61149,474535,493761,19227
61150,99687,127878,28192
61151,137414,164894,27481
61152,261581,274247,12667
61153,27446,57376,29931
61154,359583,386477,26895
61155,399080,416540,17461
61156,980050,999999,19950
61157,747549,765863,18315
61158,427831,434493,6663
61159,636114,660015,23902
61160,433585,452233,18649
61161,839249,844879,5631
61162,509949,525439,15491
61163,697190,729709,32520
61164,335755,357933,22179
61165,761752,786440,24689
61166,595954,602386,6433
61167,873874,887369,13496
61168,740564,754927,14364
61169,209165,216554,7390
61170,992360,998069,5710
61171,837045,864904,27860
61172,609149,636578,27430
61173,992736,999999,7264
61174,235184,249086,13903
61175,68373,81024,12652
61176,384792,399560,14769
61177,883117,890909,7793
61178,730680,736173,5494
61179,918906,932240,13335
61180,104893,110871,5979
61181,893614,921366,27753
61182,247107,277789,30683
61183,344451,359840,15390
61184,238428,264267,25840
61185,119153,144676,25524
61186,413190,415316,2127
61187,699388,715374,15987
61188,246684,274329,27646
61189,155536,177182,21647
61190,708962,735234,26273
61191,497800,526907,29108
61192,439562,472318,32757
61193,560819,588567,27749
61194,891257,899121,7865
61195,202084,205440,3357
61196,455205,477888,22684
61197,691959,707743,15785
61198,791259,817721,26463
61199,874627,884676,10050
61200,679940,710116,30177
61201,411451,443444,31994
61202,503912,534870,30959
61203,482607,486221,3615
61204,34739,56385,21647
61205,701500,731665,30166
61206,495304,508944,13641
61207,614915,643331,28417
61208,50526,70974,20449
61209,485520,494398,8879
61210,975967,988844,12878
61211,733476,760297,26822
61212,784459,806976,22518
61213,449157,476730,27574
61214,612623,631640,19018
61215,958869,969028,10160
61216,991082,999999,8918
61217,71523,90756,19234
61218,345707,347742,2036
61219,670254,674843,4590
61220,627598,642995,15398
61221,644578,660365,15788
61222,602561,618506,15946
61223,419892,422621,2730
61224,560291,560342,52
61225,579529,586767,7239
61226,291520,297884,6365
61227,146540,148287,1748
61228,874924,907346,32423
61229,738178,764903,26726
61230,266145,268003,1859
61231,517584,547242,29659
61232,816386,821048,4663
61233,586708,609285,22578
61234,990762,998006,7245
61235,819263,830891,11629
61236,404470,424364,19895
61237,65728,86621,20894
61238,248234,259136,10903
61239,91888,93555,1668
61240,714696,727715,13020
61241,450421,469297,18877
61242,783649,787970,4322
61243,931755,948588,16834
61244,109702,140472,30771
61245,979872,988470,8599
61246,73157,76495,3339
61247,109436,142134,32699
61248,873419,888887,15469
61249,589978,599432,9455
61250,874944,876598,1655
61251,290742,295039,4298
61252,646301,663677,17377
61253,115840,138623,22784
61254,700840,728943,28104
61255,880386,893947,13562
61256,530660,533928,3269
61257,782052,800726,18675
61258,192991,225442,32452
61259,160280,174437,14158
61260,955188,957489,2302
61261,254414,286894,32481
61262,563309,587599,24291
61263,408735,435455,26721
61264,291782,303911,12130
61265,222710,253789,31080
61266,502896,518298,15403
61267,82108,91684,9577
61268,935370,959999,24630
61269,99061,111482,12422
61270,432040,436018,3979
61271,587508,596406,8899
61272,324735,324796,62
61273,777818,797694,19877
61274,488251,497019,8769
61275,84344,84549,206
61276,57512,75894,18383
61277,295864,309882,14019
61278,306183,310557,4375
61279,35507,61908,26402
61280,564753,593466,28714
61281,887870,906328,18459
61282,54182,78811,24630
61283,349848,378104,28257
61284,433806,457140,23335
61285,916048,920640,4593
61286,424113,454938,30826
61287,640546,668161,27616
61288,612077,623129,11053
61289,433068,464041,30974
61290,862980,871896,8917
61291,314699,319264,4566
61292,847602,873059,25458
61293,617095,635314,18220
61294,939777,960352,20576
61295,198313,199405,1093
61296,675320,689021,13702
61297,993249,999627,6379
61298,329705,351011,21307
61299,509273,521661,12389
61300,98011,118537,20527
61301,274814,301021,26208
61302,567990,595483,27494
61303,980141,991658,11518
61304,622475,649662,27188
61305,822717,822983,267
61306,301880,321463,19584
61307,425107,434991,9885
61308,166954,199141,32188
61309,789768,814158,24391
61310,206920,225969,19050
61311,491875,495004,3130
61312,161281,177338,16058
61313,612876,615101,2226
61314,634187,646572,12386
61315,865281,896477,31197
61316,791956,798814,6859
61317,386655,387766,1112
61318,170745,183424,12680
61319,90528,106627,16100
61320,861529,862881,1353
61321,606215,629455,23241
61322,91730,101648,9919
61323,870141,898769,28629
61324,814389,832450,18062
61325,348867,366994,18128
61326,368077,391042,22966
61327,336330,364323,27994
61328,718754,729828,11075
61329,503881,513909,10029
61330,925733,932953,7221
61331,810004,829137,19134
61332,307586,331761,24176
61333,979716,997159,17444
61334,788304,808214,19911
61335,31763,42164,10402
61336,281752,312353,30602
61337,579961,581956,1996
61338,370728,398141,27414
61339,87382,91927,4546
61340,788173,798495,10323
61341,795150,816493,21344
61342,604337,632382,28046
61343,552755,567081,14327
61344,257881,259279,1399
61345,271302,280261,8960
61346,872868,894898,22031
61347,296260,309710,13451
61348,755677,779358,23682
61349,22087,44627,22541
61350,731271,734327,3057
61351,562552,589147,26596
61352,878949,908787,29839
61353,271897,283215,11319
61354,960575,960697,123
61355,669570,683435,13866
61356,401761,428334,26574
61357,797863,811534,13672
61358,434114,448676,14563
61359,365590,374585,8996
61360,673860,677155,3296
61361,806454,831572,25119
61362,193673,207818,14146
61363,205064,205473,410
61364,908090,926538,18449
61365,359357,374356,15000
61366,79231,87440,8210
61367,605256,635146,29891
61368,309520,322983,13464
61369,3808,32702,28895
61370,60148,64292,4145
61371,594376,613978,19603
61372,367538,382538,15001
61373,12427,37369,24943
61374,318547,328073,9527
61375,187829,187974,146
61376,761628,769491,7864
61377,115989,146081,30093
61378,711482,725612,14131
61379,19037,40291,21255
61380,911634,923516,11883
61381,649905,666125,16221
61382,682596,694991,12396
61383,991214,999999,8786
61384,870127,885528,15402
61385,697973,721044,23072
61386,645352,658339,12988
61387,336770,349256,12487
61388,464041,493609,29569
61389,692887,696171,3285
61390,961268,983399,22132
61391,599364,605151,5788
61392,224628,227761,3134
61393,563015,589898,26884
61394,588274,607908,19635
61395,594991,614669,19679
61396,992766,999999,7234
61397,57956,74828,16873
61398,388060,396060,8001
61399,590048,595130,5083
61400,611477,623306,11830
61401,476598,482558,5961
61402,179526,181173,1648
61403,394056,402988,8933
61404,911284,936468,25185
61405,113667,138322,24656
61406,70545,83831,13287
61407,784473,785586,1114
61408,176253,189158,12906
61409,125299,148595,23297
61410,579809,591745,11937
61411,473887,482491,8605
61412,318392,322209,3818
61413,668521,681719,13199
61414,609489,616555,7067
61415,609068,637057,27990
61416,192231,214434,22204
61417,29679,30994,1316
61418,866022,866680,659
61419,951598,953481,1884
61420,927407,934406,7000
61421,271055,287497,16443
61422,266602,288800,22199
61423,643730,668304,24575
61424,828286,854516,26231
61425,823261,828564,5304
61426,661957,672186,10230
61427,80959,99702,18744
61428,683833,695437,11605
61429,845483,875547,30065
61430,466545,470058,3514
61431,638056,668126,30071
61432,632963,641171,8209
61433,709264,728389,19126
61434,439018,464485,25468
61435,494133,495250,1118
61436,614440,624010,9571
61437,82657,94590,11934
61438,667586,678566,10981
61439,352598,371019,18422
61440,614054,622294,8241
61441,661815,678745,16931
61442,853297,877062,23766
61443,171309,198336,27028
61444,679864,709003,29140
61445,694680,702937,8258
61446,451086,465741,14656
61447,512062,538491,26430
61448,545257,553153,7897
61449,768538,793413,24876
61450,922566,930683,8118
61451,607922,617626,9705
61452,52252,68670,16419
61453,193935,217899,23965
61454,358033,384306,26274
61455,393181,425123,31943
61456,581134,598409,17276
61457,495229,518230,23002
61458,937198,942980,5783
61459,156641,179859,23219
61460,62837,73674,10838
61461,366263,388173,21911
61462,736709,759381,22673
61463,65360,87972,22613
61464,692355,698916,6562
61465,649129,654126,4998
61466,670514,678011,7498
61467,724087,748946,24860
61468,856438,856439,2
61469,830008,848165,18158
61470,718190,724238,6049
61471,818053,831976,13924
61472,198624,199353,730
61473,556212,573456,17245
61474,10672,30098,19427
61475,480286,486078,5793
61476,308816,335796,26981
61477,375820,379395,3576
61478,573510,585430,11921
61479,511137,535590,24454
61480,305423,316610,11188
61481,791170,814370,23201
61482,834257,841739,7483
61483,602210,629981,27772
61484,460883,487155,26273
61485,571666,603504,31839
61486,448463,465819,17357
61487,167310,200057,32748
61488,356571,359420,2850
61489,146082,160239,14158
61490,361153,366819,5667
61491,416969,433220,16252
61492,440394,445582,5189
61493,442972,451150,8179
61494,283539,299555,16017
61495,731886,750451,18566
61496,87088,97729,10642
61497,853851,869090,15240
61498,893910,900362,6453
61499,868780,873128,4349
61500,790455,820067,29613
61501,803611,819980,16370
61502,630608,648074,17467
61503,729011,749303,20293
61504,726100,744996,18897
61505,714750,743189,28440
61506,286315,292794,6480
61507,267811,277620,9810
61508,480159,508987,28829
61509,564641,580695,16055
61510,862208,868318,6111
61511,749046,779482,30437
61512,302730,319356,16627
61513,243633,263449,19817
61514,442191,470994,28804
61515,879522,900385,20864
61516,268428,283757,15330
61517,261855,294217,32363
61518,732456,745160,12705
61519,230408,253855,23448
61520,724810,741386,16577
61521,728754,741145,12392
61522,361999,373773,11775
61523,764933,791750,26818
61524,628708,646573,17866
61525,331992,340212,8221
61526,365577,392378,26802
61527,623684,649417,25734
61528,103815,107298,3484
61529,381265,408197,26933
61530,339893,356530,16638
61531,632775,648525,15751
61532,892163,893890,1728
61533,749852,772705,22854
61534,60758,63647,2890
61535,238366,239947,1582
61536,439152,471114,31963
61537,252760,255074,2315
61538,20615,29815,9201
61539,610869,637546,26678
61540,569738,599198,29461
61541,544682,557208,12527
61542,427456,435739,8284
61543,646457,673252,26796
61544,497658,505409,7752
61545,609577,610613,1037
61546,133115,147760,14646
61547,902548,916883,14336
61548,609779,626423,16645
61549,990853,998704,7852
61550,115948,119900,3953
61551,391792,409722,17931
61552,422624,428458,5835
61553,557611,573245,15635
61554,462007,483841,21835
61555,561863,573966,12104
61556,691259,713588,22330
61557,394393,425225,30833
61558,810147,813724,3578
61559,31600,45972,14373
61560,452875,455747,2873
61561,748827,753801,4975
61562,129124,141221,12098
61563,5053,23191,18139
61564,184917,202542,17626
61565,198394,218314,19921
61566,138073,168470,30398
61567,960980,970092,9113
61568,488889,515928,27040
61569,35356,56441,21086
61570,90739,123301,32563
61571,20726,22519,1794
61572,940745,954494,13750
61573,741154,760972,19819
61574,153386,154327,942
61575,785024,805590,20567
61576,777312,779770,2459
61577,599960,616125,16166
61578,343864,373807,29944
61579,272592,301759,29168
61580,79299,111721,32423
61581,683366,699100,15735
61582,605795,619714,13920
61583,336550,362938,26389
61584,677502,691960,14459
61585,262659,292715,30057
61586,672112,678812,6701
61587,874116,905899,31784
61588,158536,174504,15969
61589,552607,584585,31979
61590,834496,867206,32711
61591,481907,503272,21366
61592,120853,124554,3702
61593,231601,252670,21070
61594,872218,880404,8187
61595,252048,260197,8150
61596,164968,197124,32157
61597,287719,310655,22937
61598,283996,300995,17000
61599,997507,999999,2493
61600,103008,112161,9154
61601,204741,210093,5353
61602,701554,709299,7746
61603,188209,202610,14402
61604,992261,999999,7739
61605,764803,796236,31434
61606,494870,502471,7602
61607,239673,240022,350
61608,349534,381728,32195
61609,149217,153943,4727
61610,496392,499389,2998
61611,727366,745290,17925
61612,277049,288277,11229
61613,701855,713740,11886
61614,139486,166811,27326
61615,472709,475073,2365
61616,791592,796291,4700
61617,66439,75551,9113
61618,879347,896047,16701
61619,470782,474091,3310
61620,572030,590201,18172
61621,106456,107974,1519
61622,689940,691078,1139
61623,385986,411399,25414
61624,401489,427489,26001
61625,179341,204267,24927
61626,7191,38169,30979
61627,545292,547500,2209
61628,970503,971246,744
61629,49220,51740,2521
61630,790689,815037,24349
61631,751903,764753,12851
61632,33294,38790,5497
61633,778775,780869,2095
61634,78437,93846,15410
61635,385214,413131,27918
61636,978947,987105,8159
61637,595423,624613,29191
61638,67092,81235,14144
61639,69396,93822,24427
61640,868616,872129,3514
61641,971682,980865,9184
61642,611503,622208,10706
61643,747692,765176,17485
61644,308134,320386,12253
61645,612696,623277,10582
61646,349693,373724,24032
61647,679215,697420,18206
61648,131635,142413,10779
61649,664903,685836,20934
61650,836912,839058,2147
61651,884693,897275,12583
61652,610005,620076,10072
61653,560413,578667,18255
61654,560425,567146,6722
61655,476804,484325,7522
61656,798065,830542,32478
61657,747164,756764,9601
61658,767798,789241,21444
61659,724298,754665,30368
61660,980153,999999,19847
61661,782571,799702,17132
61662,620189,644110,23922
61663,10761,41824,31064
61664,784933,811273,26341
61665,623209,652945,29737
61666,904500,923992,19493
61667,848658,853619,4962
61668,234691,249750,15060
61669,737069,769210,32142
61670,552452,570437,17986
61671,412595,419799,7205
61672,754192,757913,3722
61673,357209,376635,19427
61674,259608,267493,7886
61675,604614,631514,26901
61676,48171,54627,6457
61677,127763,132748,4986
61678,131761,154598,22838
61679,813124,823645,10522
61680,901470,905107,3638
61681,859967,861459,1493
61682,245898,248000,2103
61683,61290,69654,8365
61684,508939,517759,8821
61685,559333,560703,1371
61686,613861,634994,21134
61687,754254,759026,4773
61688,671373,693200,21828
61689,640633,658509,17877
61690,592629,593380,752
61691,502077,507985,5909
61692,45661,74323,28663
61693,768826,779998,11173
61694,226668,248786,22119
61695,333019,338725,5707
61696,101880,102023,144
61697,423113,434844,11732
61698,269661,291828,22168
61699,132196,153156,20961
61700,704871,707287,2417
61701,289626,312715,23090
61702,442770,454282,11513
61703,423909,443322,19414
61704,353793,375519,21727
61705,168707,171548,2842
61706,651671,678820,27150
61707,1722,32311,30590
61708,227653,248515,20863
61709,683789,704955,21167
61710,169925,170860,936
61711,691955,720033,28079
61712,523312,541539,18228
61713,769571,780465,10895
61714,992735,999660,6926
61715,832459,858911,26453
61716,304530,334222,29693
61717,446732,466706,19975
61718,487229,517056,29828
61719,782569,787802,5234
61720,115856,124723,8868
61721,925016,944366,19351
61722,174421,206811,32391
61723,85469,108382,22914
61724,325538,331386,5849
61725,257909,268615,10707
61726,913657,925231,11575
